# t p0=0.20 p0=0.45 p0=0.66 p0=0.75 p0=0.85
27.850000 0.000000 0.000000 1.000000 1.000000 1.000000
27.860000 0.000000 0.000000 1.000000 1.000000 1.000000
27.870000 0.000000 0.000000 1.000000 1.000000 1.000000
27.880000 0.000000 0.000000 1.000000 1.000000 1.000000
27.890000 0.000000 0.000000 1.000000 1.000000 1.000000
27.900000 0.000000 0.000000 1.000000 1.000000 1.000000
27.910000 0.000000 0.000000 1.000000 1.000000 1.000000
27.920000 0.000000 0.000000 1.000000 1.000000 1.000000
27.930000 0.000000 0.000000 1.000000 1.000000 1.000000
27.940000 0.000000 0.000000 1.000000 1.000000 1.000000
27.950000 0.000000 0.000000 1.000000 1.000000 1.000000
27.960000 0.000000 0.000000 1.000000 1.000000 1.000000
27.970000 0.000000 0.000000 1.000000 1.000000 1.000000
27.980000 0.000000 0.000000 1.000000 1.000000 1.000000
27.990000 0.000000 0.000000 1.000000 1.000000 1.000000
28.000000 0.000000 0.000000 1.000000 1.000000 1.000000
28.010000 0.000000 0.000000 1.000000 1.000000 1.000000
28.020000 0.000000 0.000000 1.000000 1.000000 1.000000
28.030000 0.000000 0.000000 1.000000 1.000000 1.000000
28.040000 0.000000 0.000000 1.000000 1.000000 1.000000
28.050000 0.000000 0.000000 1.000000 1.000000 1.000000
28.060000 0.000000 0.000000 1.000000 1.000000 1.000000
28.070000 0.000000 0.000000 1.000000 1.000000 1.000000
28.080000 0.000000 0.000000 1.000000 1.000000 1.000000
28.090000 0.000000 0.000000 1.000000 1.000000 1.000000
28.100000 0.000000 0.000000 1.000000 1.000000 1.000000
28.110000 0.000000 0.000000 1.000000 1.000000 1.000000
28.120000 0.000000 0.000000 1.000000 1.000000 1.000000
28.130000 0.000000 0.000000 1.000000 1.000000 1.000000
28.140000 0.000000 0.000000 1.000000 1.000000 1.000000
28.150000 0.000000 0.000000 1.000000 1.000000 1.000000
28.160000 0.000000 0.000000 1.000000 1.000000 1.000000
28.170000 0.000000 0.000000 1.000000 1.000000 1.000000
28.180000 0.000000 0.000000 1.000000 1.000000 1.000000
28.190000 0.000000 0.000000 1.000000 1.000000 1.000000
28.200000 0.000000 0.000000 1.000000 1.000000 1.000000
28.210000 0.000000 0.000000 1.000000 1.000000 1.000000
28.220000 0.000000 0.000000 1.000000 1.000000 1.000000
28.230000 0.000000 0.000000 1.000000 1.000000 1.000000
28.240000 0.000000 0.000000 1.000000 1.000000 1.000000
28.250000 0.000000 0.000000 1.000000 1.000000 1.000000
28.260000 0.000000 0.000000 1.000000 1.000000 1.000000
28.270000 0.000000 0.000000 1.000000 1.000000 1.000000
28.280000 0.000000 0.000000 1.000000 1.000000 1.000000
28.290000 0.000000 0.000000 1.000000 1.000000 1.000000
28.300000 0.000000 0.000000 1.000000 1.000000 1.000000
28.310000 0.000000 0.000000 1.000000 1.000000 1.000000
28.320000 0.000000 0.000000 1.000000 1.000000 1.000000
28.330000 0.000000 0.000000 1.000000 1.000000 1.000000
28.340000 0.000000 0.000000 1.000000 1.000000 1.000000
28.350000 0.000000 0.000000 1.000000 1.000000 1.000000
28.360000 0.000000 0.000000 1.000000 1.000000 1.000000
28.370000 0.000000 0.000000 1.000000 1.000000 1.000000
28.380000 0.000000 0.000000 1.000000 1.000000 1.000000
28.390000 0.000000 0.000000 1.000000 1.000000 1.000000
28.400000 0.000000 0.000000 1.000000 1.000000 1.000000
28.410000 0.000000 0.000000 1.000000 1.000000 1.000000
28.420000 0.000000 0.000000 1.000000 1.000000 1.000000
28.430000 0.000000 0.000000 1.000000 1.000000 1.000000
28.440000 0.000000 0.000000 1.000000 1.000000 1.000000
28.450000 0.000000 0.000000 1.000000 1.000000 1.000000
28.460000 0.000000 0.000000 1.000000 1.000000 1.000000
28.470000 0.000000 0.000000 1.000000 1.000000 1.000000
28.480000 0.000000 0.000000 1.000000 1.000000 1.000000
28.490000 0.000000 0.000000 1.000000 1.000000 1.000000
28.500000 0.000000 0.000000 1.000000 1.000000 1.000000
28.510000 0.000000 0.000000 1.000000 1.000000 1.000000
28.520000 0.000000 0.000000 1.000000 1.000000 1.000000
28.530000 0.000000 0.000000 1.000000 1.000000 1.000000
28.540000 0.000000 0.000000 1.000000 1.000000 1.000000
28.550000 0.000000 0.000000 1.000000 1.000000 1.000000
28.560000 0.000000 0.000000 1.000000 1.000000 1.000000
28.570000 0.000000 0.000000 1.000000 1.000000 1.000000
28.580000 0.000000 0.000000 1.000000 1.000000 1.000000
28.590000 0.000000 0.000000 1.000000 1.000000 1.000000
28.600000 0.000000 0.000000 1.000000 1.000000 1.000000
28.610000 0.000000 0.000000 1.000000 1.000000 1.000000
28.620000 0.000000 0.000000 1.000000 1.000000 1.000000
28.630000 0.000000 0.000000 1.000000 1.000000 1.000000
28.640000 0.000000 0.000000 1.000000 1.000000 1.000000
28.650000 0.000000 0.000000 1.000000 1.000000 1.000000
28.660000 0.000000 0.000000 1.000000 1.000000 1.000000
28.670000 0.000000 0.000000 1.000000 1.000000 1.000000
28.680000 0.000000 0.000000 1.000000 1.000000 1.000000
28.690000 0.000000 0.000000 1.000000 1.000000 1.000000
28.700000 0.000000 0.000000 1.000000 1.000000 1.000000
28.710000 0.000000 0.000000 1.000000 1.000000 1.000000
28.720000 0.000000 0.000000 1.000000 1.000000 1.000000
28.730000 0.000000 0.000000 1.000000 1.000000 1.000000
28.740000 0.000000 0.000000 1.000000 1.000000 1.000000
28.750000 0.000000 0.000000 1.000000 1.000000 1.000000
28.760000 0.000000 0.000000 1.000000 1.000000 1.000000
28.770000 0.000000 0.000000 1.000000 1.000000 1.000000
28.780000 0.000000 0.000000 1.000000 1.000000 1.000000
28.790000 0.000000 0.000000 1.000000 1.000000 1.000000
28.800000 0.000000 0.000000 1.000000 1.000000 1.000000
28.810000 0.000000 0.000000 1.000000 1.000000 1.000000
28.820000 0.000000 0.000000 1.000000 1.000000 1.000000
28.830000 0.000000 0.000000 1.000000 1.000000 1.000000
28.840000 0.000000 0.000000 1.000000 1.000000 1.000000
28.850000 0.000000 0.000000 1.000000 1.000000 1.000000
28.860000 0.000000 0.000000 1.000000 1.000000 1.000000
28.870000 0.000000 0.000000 1.000000 1.000000 1.000000
28.880000 0.000000 0.000000 1.000000 1.000000 1.000000
28.890000 0.000000 0.000000 1.000000 1.000000 1.000000
28.900000 0.000000 0.000000 1.000000 1.000000 1.000000
28.910000 0.000000 0.000000 1.000000 1.000000 1.000000
28.920000 0.000000 0.000000 1.000000 1.000000 1.000000
28.930000 0.000000 0.000000 1.000000 1.000000 1.000000
28.940000 0.000000 0.000000 1.000000 1.000000 1.000000
28.950000 0.000000 0.000000 1.000000 1.000000 1.000000
28.960000 0.000000 0.000000 1.000000 1.000000 1.000000
28.970000 0.000000 0.000000 1.000000 1.000000 1.000000
28.980000 0.000000 0.000000 1.000000 1.000000 1.000000
28.990000 0.000000 0.000000 1.000000 1.000000 1.000000
29.000000 0.000000 0.000000 1.000000 1.000000 1.000000
29.010000 0.000000 0.000000 1.000000 1.000000 1.000000
29.020000 0.000000 0.000000 1.000000 1.000000 1.000000
29.030000 0.000000 0.000000 1.000000 1.000000 1.000000
29.040000 0.000000 0.000000 1.000000 1.000000 1.000000
29.050000 0.000000 0.000000 1.000000 1.000000 1.000000
29.060000 0.000000 0.000000 1.000000 1.000000 1.000000
29.070000 0.000000 0.000000 1.000000 1.000000 1.000000
29.080000 0.000000 0.000000 1.000000 1.000000 1.000000
29.090000 0.000000 0.000000 1.000000 1.000000 1.000000
29.100000 0.000000 0.000000 1.000000 1.000000 1.000000
29.110000 0.000000 0.000000 1.000000 1.000000 1.000000
29.120000 0.000000 0.000000 1.000000 1.000000 1.000000
29.130000 0.000000 0.000000 1.000000 1.000000 1.000000
29.140000 0.000000 0.000000 1.000000 1.000000 1.000000
29.150000 0.000000 0.000000 1.000000 1.000000 1.000000
29.160000 0.000000 0.000000 1.000000 1.000000 1.000000
29.170000 0.000000 0.000000 1.000000 1.000000 1.000000
29.180000 0.000000 0.000000 1.000000 1.000000 1.000000
29.190000 0.000000 0.000000 1.000000 1.000000 1.000000
29.200000 0.000000 0.000000 1.000000 1.000000 1.000000
29.210000 0.000000 0.000000 1.000000 1.000000 1.000000
29.220000 0.000000 0.000000 1.000000 1.000000 1.000000
29.230000 0.000000 0.000000 1.000000 1.000000 1.000000
29.240000 0.000000 0.000000 1.000000 1.000000 1.000000
29.250000 0.000000 0.000000 1.000000 1.000000 1.000000
29.260000 0.000000 0.000000 1.000000 1.000000 1.000000
29.270000 0.000000 0.000000 1.000000 1.000000 1.000000
29.280000 0.000000 0.000000 1.000000 1.000000 1.000000
29.290000 0.000000 0.000000 1.000000 1.000000 1.000000
29.300000 0.000000 0.000000 1.000000 1.000000 1.000000
29.310000 0.000000 0.000000 1.000000 1.000000 1.000000
29.320000 0.000000 0.000000 1.000000 1.000000 1.000000
29.330000 0.000000 0.000000 1.000000 1.000000 1.000000
29.340000 0.000000 0.000000 1.000000 1.000000 1.000000
29.350000 0.000000 0.000000 1.000000 1.000000 1.000000
29.360000 0.000000 0.000000 1.000000 1.000000 1.000000
29.370000 0.000000 0.000000 1.000000 1.000000 1.000000
29.380000 0.000000 0.000000 1.000000 1.000000 1.000000
29.390000 0.000000 0.000000 1.000000 1.000000 1.000000
29.400000 0.000000 0.000000 1.000000 1.000000 1.000000
29.410000 0.000000 0.000000 1.000000 1.000000 1.000000
29.420000 0.000000 0.000000 1.000000 1.000000 1.000000
29.430000 0.000000 0.000000 1.000000 1.000000 1.000000
29.440000 0.000000 0.000000 1.000000 1.000000 1.000000
29.450000 0.000000 0.000000 1.000000 1.000000 1.000000
29.460000 0.000000 0.000000 1.000000 1.000000 1.000000
29.470000 0.000000 0.000000 1.000000 1.000000 1.000000
29.480000 0.000000 0.000000 1.000000 1.000000 1.000000
29.490000 0.000000 0.000000 1.000000 1.000000 1.000000
29.500000 0.000000 0.000000 1.000000 1.000000 1.000000
29.510000 0.000000 0.000000 1.000000 1.000000 1.000000
29.520000 0.000000 0.000000 1.000000 1.000000 1.000000
29.530000 0.000000 0.000000 1.000000 1.000000 1.000000
29.540000 0.000000 0.000000 1.000000 1.000000 1.000000
29.550000 0.000000 0.000000 1.000000 1.000000 1.000000
29.560000 0.000000 0.000000 1.000000 1.000000 1.000000
29.570000 0.000000 0.000000 1.000000 1.000000 1.000000
29.580000 0.000000 0.000000 1.000000 1.000000 1.000000
29.590000 0.000000 0.000000 1.000000 1.000000 1.000000
29.600000 0.000000 0.000000 1.000000 1.000000 1.000000
29.610000 0.000000 0.000000 1.000000 1.000000 1.000000
29.620000 0.000000 0.000000 1.000000 1.000000 1.000000
29.630000 0.000000 0.000000 1.000000 1.000000 1.000000
29.640000 0.000000 0.000000 1.000000 1.000000 1.000000
29.650000 0.000000 0.000000 1.000000 1.000000 1.000000
29.660000 0.000000 0.000000 1.000000 1.000000 1.000000
29.670000 0.000000 0.000000 1.000000 1.000000 1.000000
29.680000 0.000000 0.000000 1.000000 1.000000 1.000000
29.690000 0.000000 0.000000 1.000000 1.000000 1.000000
29.700000 0.000000 0.000000 1.000000 1.000000 1.000000
29.710000 0.000000 0.000000 1.000000 1.000000 1.000000
29.720000 0.000000 0.000000 1.000000 1.000000 1.000000
29.730000 0.000000 0.000000 1.000000 1.000000 1.000000
29.740000 0.000000 0.000000 1.000000 1.000000 1.000000
29.750000 0.000000 0.000000 1.000000 1.000000 1.000000
29.760000 0.000000 0.000000 1.000000 1.000000 1.000000
29.770000 0.000000 0.000000 1.000000 1.000000 1.000000
29.780000 0.000000 0.000000 1.000000 1.000000 1.000000
29.790000 0.000000 0.000000 1.000000 1.000000 1.000000
29.800000 0.000000 0.000000 1.000000 1.000000 1.000000
29.810000 0.000000 0.000000 1.000000 1.000000 1.000000
29.820000 0.000000 0.000000 1.000000 1.000000 1.000000
29.830000 0.000000 0.000000 1.000000 1.000000 1.000000
29.840000 0.000000 0.000000 1.000000 1.000000 1.000000
29.850000 0.000000 0.000000 1.000000 1.000000 1.000000
29.860000 0.000000 0.000000 1.000000 1.000000 1.000000
29.870000 0.000000 0.000000 1.000000 1.000000 1.000000
29.880000 0.000000 0.000000 1.000000 1.000000 1.000000
29.890000 0.000000 0.000000 1.000000 1.000000 1.000000
29.900000 0.000000 0.000000 1.000000 1.000000 1.000000
29.910000 0.000000 0.000000 1.000000 1.000000 1.000000
29.920000 0.000000 0.000000 1.000000 1.000000 1.000000
29.930000 0.000000 0.000000 1.000000 1.000000 1.000000
29.940000 0.000000 0.000000 1.000000 1.000000 1.000000
29.950000 0.000000 0.000000 1.000000 1.000000 1.000000
29.960000 0.000000 0.000000 1.000000 1.000000 1.000000
29.970000 0.000000 0.000000 1.000000 1.000000 1.000000
29.980000 0.000000 0.000000 1.000000 1.000000 1.000000
29.990000 0.000000 0.000000 1.000000 1.000000 1.000000
